,0,1
822,2018-10-03 20:30:00,4
823,2018-10-03 20:35:00,4
824,2018-10-03 20:40:00,4
825,2018-10-03 20:45:00,4
826,2018-10-03 20:50:00,4
827,2018-10-03 20:55:00,4
828,2018-10-03 21:00:00,4
829,2018-10-03 21:05:00,4
830,2018-10-03 21:10:00,4
831,2018-10-03 21:15:00,4
832,2018-10-03 21:20:00,4
833,2018-10-03 21:25:00,4
834,2018-10-03 21:30:00,4
835,2018-10-03 21:35:00,4
836,2018-10-03 21:40:00,4
837,2018-10-03 21:45:00,4
838,2018-10-03 21:50:00,4
839,2018-10-03 21:55:00,4
840,2018-10-03 22:00:00,4
841,2018-10-03 22:05:00,4
842,2018-10-03 22:10:00,4
843,2018-10-03 22:15:00,4
844,2018-10-03 22:20:00,4
845,2018-10-03 22:25:00,4
846,2018-10-03 22:30:00,4
847,2018-10-03 22:35:00,4
848,2018-10-03 22:40:00,4
849,2018-10-03 22:45:00,4
850,2018-10-03 22:50:00,4
851,2018-10-03 22:55:00,4
852,2018-10-03 23:00:00,4
853,2018-10-03 23:05:00,4
854,2018-10-03 23:10:00,4
855,2018-10-03 23:15:00,4
856,2018-10-03 23:20:00,4
857,2018-10-03 23:25:00,4
858,2018-10-03 23:30:00,4
859,2018-10-03 23:35:00,4
860,2018-10-03 23:40:00,4
861,2018-10-03 23:45:00,4
862,2018-10-03 23:50:00,4
863,2018-10-03 23:55:00,4
864,2018-10-04 00:00:00,4
865,2018-10-04 00:05:00,4
866,2018-10-04 00:10:00,1
867,2018-10-04 00:15:00,1
868,2018-10-04 00:20:00,1
869,2018-10-04 00:25:00,1
870,2018-10-04 00:30:00,1
871,2018-10-04 00:35:00,1
872,2018-10-04 00:40:00,1
873,2018-10-04 00:45:00,1
874,2018-10-04 00:50:00,1
875,2018-10-04 00:55:00,1
876,2018-10-04 01:00:00,1
877,2018-10-04 01:05:00,1
878,2018-10-04 01:10:00,1
879,2018-10-04 01:15:00,1
880,2018-10-04 01:20:00,1
881,2018-10-04 01:25:00,1
882,2018-10-04 01:30:00,1
883,2018-10-04 01:35:00,1
884,2018-10-04 01:40:00,1
885,2018-10-04 01:45:00,1
886,2018-10-04 01:50:00,1
887,2018-10-04 01:55:00,1
888,2018-10-04 02:00:00,1
889,2018-10-04 02:05:00,1
890,2018-10-04 02:10:00,1
891,2018-10-04 02:15:00,1
892,2018-10-04 02:20:00,1
893,2018-10-04 02:25:00,1
894,2018-10-04 02:30:00,1
895,2018-10-04 02:35:00,1
896,2018-10-04 02:40:00,3
897,2018-10-04 02:45:00,3
898,2018-10-04 02:50:00,3
899,2018-10-04 02:55:00,3
900,2018-10-04 03:00:00,3
901,2018-10-04 03:05:00,3
902,2018-10-04 03:10:00,3
903,2018-10-04 03:15:00,3
904,2018-10-04 03:20:00,3
905,2018-10-04 03:25:00,3
906,2018-10-04 03:30:00,3
907,2018-10-04 03:35:00,3
908,2018-10-04 03:40:00,3
909,2018-10-04 03:45:00,3
910,2018-10-04 03:50:00,3
911,2018-10-04 03:55:00,3
912,2018-10-04 04:00:00,3
913,2018-10-04 04:05:00,3
914,2018-10-04 04:10:00,3
915,2018-10-04 04:15:00,3
916,2018-10-04 04:20:00,3
917,2018-10-04 04:25:00,3
918,2018-10-04 04:30:00,3
919,2018-10-04 04:35:00,3
920,2018-10-04 04:40:00,3
921,2018-10-04 04:45:00,3
922,2018-10-04 04:50:00,3
923,2018-10-04 04:55:00,3
924,2018-10-04 05:00:00,3
925,2018-10-04 05:05:00,3
926,2018-10-04 05:10:00,3
927,2018-10-04 05:15:00,3
928,2018-10-04 05:20:00,3
929,2018-10-04 05:25:00,3
930,2018-10-04 05:30:00,3
931,2018-10-04 05:35:00,3
932,2018-10-04 05:40:00,3
933,2018-10-04 05:45:00,3
934,2018-10-04 05:50:00,3
935,2018-10-04 05:55:00,3
936,2018-10-04 06:00:00,3
937,2018-10-04 06:05:00,3
938,2018-10-04 06:10:00,3
939,2018-10-04 06:15:00,3
940,2018-10-04 06:20:00,3
941,2018-10-04 06:25:00,3
942,2018-10-04 06:30:00,3
943,2018-10-04 06:35:00,3
944,2018-10-04 06:40:00,3
945,2018-10-04 06:45:00,3
946,2018-10-04 06:50:00,3
947,2018-10-04 06:55:00,3
948,2018-10-04 07:00:00,3
949,2018-10-04 07:05:00,3
950,2018-10-04 07:10:00,3
951,2018-10-04 07:15:00,3
952,2018-10-04 07:20:00,3
953,2018-10-04 07:25:00,3
954,2018-10-04 07:30:00,3
955,2018-10-04 07:35:00,3
956,2018-10-04 07:40:00,6
957,2018-10-04 07:45:00,6
958,2018-10-04 07:50:00,6
959,2018-10-04 07:55:00,6
960,2018-10-04 08:00:00,6
961,2018-10-04 08:05:00,6
962,2018-10-04 08:10:00,2
963,2018-10-04 08:15:00,2
964,2018-10-04 08:20:00,0
965,2018-10-04 08:25:00,0
966,2018-10-04 08:30:00,0
967,2018-10-04 08:35:00,0
968,2018-10-04 08:40:00,0
969,2018-10-04 08:45:00,0
970,2018-10-04 08:50:00,0
971,2018-10-04 08:55:00,0
972,2018-10-04 09:00:00,0
973,2018-10-04 09:05:00,0
974,2018-10-04 09:10:00,0
975,2018-10-04 09:15:00,0
976,2018-10-04 09:20:00,0
977,2018-10-04 09:25:00,0
978,2018-10-04 09:30:00,0
979,2018-10-04 09:35:00,0
980,2018-10-04 09:40:00,0
981,2018-10-04 09:45:00,0
982,2018-10-04 09:50:00,0
983,2018-10-04 09:55:00,0
984,2018-10-04 10:00:00,0
985,2018-10-04 10:05:00,0
986,2018-10-04 10:10:00,0
987,2018-10-04 10:15:00,0
988,2018-10-04 10:20:00,0
989,2018-10-04 10:25:00,0
990,2018-10-04 10:30:00,0
991,2018-10-04 10:35:00,0
992,2018-10-04 10:40:00,0
993,2018-10-04 10:45:00,0
994,2018-10-04 10:50:00,0
995,2018-10-04 10:55:00,0
996,2018-10-04 11:00:00,0
997,2018-10-04 11:05:00,0
998,2018-10-04 11:10:00,0
999,2018-10-04 11:15:00,0
1000,2018-10-04 11:20:00,0
1001,2018-10-04 11:25:00,0
1002,2018-10-04 11:30:00,0
1003,2018-10-04 11:35:00,0
1004,2018-10-04 11:40:00,0
1005,2018-10-04 11:45:00,0
1006,2018-10-04 11:50:00,0
1007,2018-10-04 11:55:00,0
1008,2018-10-04 12:00:00,0
1009,2018-10-04 12:05:00,0
1010,2018-10-04 12:10:00,0
1011,2018-10-04 12:15:00,0
1012,2018-10-04 12:20:00,0
1013,2018-10-04 12:25:00,0
1014,2018-10-04 12:30:00,0
1015,2018-10-04 12:35:00,0
1016,2018-10-04 12:40:00,0
1017,2018-10-04 12:45:00,0
1018,2018-10-04 12:50:00,0
1019,2018-10-04 12:55:00,0
1020,2018-10-04 13:00:00,0
1021,2018-10-04 13:05:00,0
1022,2018-10-04 13:10:00,0
1023,2018-10-04 13:15:00,0
1024,2018-10-04 13:20:00,0
1025,2018-10-04 13:25:00,0
1026,2018-10-04 13:30:00,0
1027,2018-10-04 13:35:00,0
1028,2018-10-04 13:40:00,0
1029,2018-10-04 13:45:00,0
1030,2018-10-04 13:50:00,0
1031,2018-10-04 13:55:00,0
1032,2018-10-04 14:00:00,0
1033,2018-10-04 14:05:00,0
1034,2018-10-04 14:10:00,0
1035,2018-10-04 14:15:00,0
1036,2018-10-04 14:20:00,0
1037,2018-10-04 14:25:00,0
1038,2018-10-04 14:30:00,0
1039,2018-10-04 14:35:00,0
1040,2018-10-04 14:40:00,0
1041,2018-10-04 14:45:00,0
1042,2018-10-04 14:50:00,0
1043,2018-10-04 14:55:00,0
1044,2018-10-04 15:00:00,0
1045,2018-10-04 15:05:00,0
1046,2018-10-04 15:10:00,0
1047,2018-10-04 15:15:00,2
1048,2018-10-04 15:20:00,2
1049,2018-10-04 15:25:00,2
1050,2018-10-04 15:30:00,2
1051,2018-10-04 15:35:00,2
1052,2018-10-04 15:40:00,2
1053,2018-10-04 15:45:00,2
1054,2018-10-04 15:50:00,2
1055,2018-10-04 15:55:00,2
1056,2018-10-04 16:00:00,2
1057,2018-10-04 16:05:00,2
1058,2018-10-04 16:10:00,2
1059,2018-10-04 16:15:00,2
1060,2018-10-04 16:20:00,2
1061,2018-10-04 16:25:00,2
1062,2018-10-04 16:30:00,2
1063,2018-10-04 16:35:00,2
1064,2018-10-04 16:40:00,2
1065,2018-10-04 16:45:00,2
1066,2018-10-04 16:50:00,2
1067,2018-10-04 16:55:00,2
1068,2018-10-04 17:00:00,2
1069,2018-10-04 17:05:00,2
1070,2018-10-04 17:10:00,2
1071,2018-10-04 17:15:00,2
1072,2018-10-04 17:20:00,2
1073,2018-10-04 17:25:00,2
1074,2018-10-04 17:30:00,2
1075,2018-10-04 17:35:00,2
1076,2018-10-04 17:40:00,2
1077,2018-10-04 17:45:00,2
1078,2018-10-04 17:50:00,2
1079,2018-10-04 17:55:00,2
1080,2018-10-04 18:00:00,2
1081,2018-10-04 18:05:00,2
1082,2018-10-04 18:10:00,2
1083,2018-10-04 18:15:00,2
1084,2018-10-04 18:20:00,2
1085,2018-10-04 18:25:00,2
1086,2018-10-04 18:30:00,2
1087,2018-10-04 18:35:00,2
1088,2018-10-04 18:40:00,2
1089,2018-10-04 18:45:00,2
1090,2018-10-04 18:50:00,2
1091,2018-10-04 18:55:00,2
1092,2018-10-04 19:00:00,2
1093,2018-10-04 19:05:00,2
1094,2018-10-04 19:10:00,2
1095,2018-10-04 19:15:00,2
1096,2018-10-04 19:20:00,2
1097,2018-10-04 19:25:00,2
1098,2018-10-04 19:30:00,2
1099,2018-10-04 19:35:00,2
1100,2018-10-04 19:40:00,2
1101,2018-10-04 19:45:00,2
1102,2018-10-04 19:50:00,2
1103,2018-10-04 19:55:00,2
1104,2018-10-04 20:00:00,2
1105,2018-10-04 20:05:00,2
1106,2018-10-04 20:10:00,2
1107,2018-10-04 20:15:00,2
1108,2018-10-04 20:20:00,2
1109,2018-10-04 20:25:00,2
1110,2018-10-04 20:30:00,2
1111,2018-10-04 20:35:00,2
1112,2018-10-04 20:40:00,2
1113,2018-10-04 20:45:00,2
1114,2018-10-04 20:50:00,2
1115,2018-10-04 20:55:00,2
1116,2018-10-04 21:00:00,2
1117,2018-10-04 21:05:00,2
1118,2018-10-04 21:10:00,2
1119,2018-10-04 21:15:00,2
1120,2018-10-04 21:20:00,2
1121,2018-10-04 21:25:00,2
1122,2018-10-04 21:30:00,2
1123,2018-10-04 21:35:00,2
1124,2018-10-04 21:40:00,2
1125,2018-10-04 21:45:00,2
1126,2018-10-04 21:50:00,2
1127,2018-10-04 21:55:00,2
1128,2018-10-04 22:00:00,2
1129,2018-10-04 22:05:00,2
1130,2018-10-04 22:10:00,2
1131,2018-10-04 22:15:00,2
1132,2018-10-04 22:20:00,2
1133,2018-10-04 22:25:00,2
1134,2018-10-04 22:30:00,2
1135,2018-10-04 22:35:00,2
1136,2018-10-04 22:40:00,2
1137,2018-10-04 22:45:00,2
1138,2018-10-04 22:50:00,2
1139,2018-10-04 22:55:00,2
1140,2018-10-04 23:00:00,2
1141,2018-10-04 23:05:00,2
1142,2018-10-04 23:10:00,2
1143,2018-10-04 23:15:00,2
1144,2018-10-04 23:20:00,2
1145,2018-10-04 23:25:00,2
1146,2018-10-04 23:30:00,2
1147,2018-10-04 23:35:00,2
1148,2018-10-04 23:40:00,2
1149,2018-10-04 23:45:00,2
1150,2018-10-04 23:50:00,2
1151,2018-10-04 23:55:00,2
1152,2018-10-05 00:00:00,2
1153,2018-10-05 00:05:00,2
1154,2018-10-05 00:10:00,2
1155,2018-10-05 00:15:00,2
1156,2018-10-05 00:20:00,2
1157,2018-10-05 00:25:00,2
1158,2018-10-05 00:30:00,2
1159,2018-10-05 00:35:00,2
1160,2018-10-05 00:40:00,2
1161,2018-10-05 00:45:00,2
1162,2018-10-05 00:50:00,2
1163,2018-10-05 00:55:00,2
1164,2018-10-05 01:00:00,2
1165,2018-10-05 01:05:00,2
1166,2018-10-05 01:10:00,2
1167,2018-10-05 01:15:00,5
1168,2018-10-05 01:20:00,5
1169,2018-10-05 01:25:00,5
1170,2018-10-05 01:30:00,5
1171,2018-10-05 01:35:00,5
1172,2018-10-05 01:40:00,5
1173,2018-10-05 01:45:00,5
1174,2018-10-05 01:50:00,5
1175,2018-10-05 01:55:00,5
1176,2018-10-05 02:00:00,5
1177,2018-10-05 02:05:00,5
1178,2018-10-05 02:10:00,5
1179,2018-10-05 02:15:00,5
1180,2018-10-05 02:20:00,5
1181,2018-10-05 02:25:00,5
1182,2018-10-05 02:30:00,5
1183,2018-10-05 02:35:00,5
1184,2018-10-05 02:40:00,5
1185,2018-10-05 02:45:00,5
1186,2018-10-05 02:50:00,5
1187,2018-10-05 02:55:00,5
1188,2018-10-05 03:00:00,5
1189,2018-10-05 03:05:00,5
1190,2018-10-05 03:10:00,5
1191,2018-10-05 03:15:00,5
1192,2018-10-05 03:20:00,5
1193,2018-10-05 03:25:00,5
1194,2018-10-05 03:30:00,5
1195,2018-10-05 03:35:00,5
1196,2018-10-05 03:40:00,5
1197,2018-10-05 03:45:00,5
1198,2018-10-05 03:50:00,5
1199,2018-10-05 03:55:00,5
1200,2018-10-05 04:00:00,5
1201,2018-10-05 04:05:00,5
1202,2018-10-05 04:10:00,5
1203,2018-10-05 04:15:00,5
1204,2018-10-05 04:20:00,5
1205,2018-10-05 04:25:00,5
1206,2018-10-05 04:30:00,5
1207,2018-10-05 04:35:00,5
1208,2018-10-05 04:40:00,5
1209,2018-10-05 04:45:00,5
1210,2018-10-05 04:50:00,5
1211,2018-10-05 04:55:00,5
1212,2018-10-05 05:00:00,5
1213,2018-10-05 05:05:00,5
1214,2018-10-05 05:10:00,5
1215,2018-10-05 05:15:00,5
1216,2018-10-05 05:20:00,5
1217,2018-10-05 05:25:00,5
1218,2018-10-05 05:30:00,5
1219,2018-10-05 05:35:00,5
1220,2018-10-05 05:40:00,5
1221,2018-10-05 05:45:00,5
1222,2018-10-05 05:50:00,5
1223,2018-10-05 05:55:00,5
1224,2018-10-05 06:00:00,5
1225,2018-10-05 06:05:00,5
1226,2018-10-05 06:10:00,5
1227,2018-10-05 06:15:00,5
1228,2018-10-05 06:20:00,5
1229,2018-10-05 06:25:00,5
1230,2018-10-05 06:30:00,5
1231,2018-10-05 06:35:00,5
1232,2018-10-05 06:40:00,5
1233,2018-10-05 06:45:00,5
1234,2018-10-05 06:50:00,5
1235,2018-10-05 06:55:00,5
1236,2018-10-05 07:00:00,5
1237,2018-10-05 07:05:00,5
1238,2018-10-05 07:10:00,5
1239,2018-10-05 07:15:00,5
1240,2018-10-05 07:20:00,5
1241,2018-10-05 07:25:00,5
1242,2018-10-05 07:30:00,5
1243,2018-10-05 07:35:00,5
1244,2018-10-05 07:40:00,5
1245,2018-10-05 07:45:00,5
1246,2018-10-05 07:50:00,5
1247,2018-10-05 07:55:00,5
1248,2018-10-05 08:00:00,5
1249,2018-10-05 08:05:00,5
1250,2018-10-05 08:10:00,5
1251,2018-10-05 08:15:00,5
1252,2018-10-05 08:20:00,5
1253,2018-10-05 08:25:00,5
1254,2018-10-05 08:30:00,5
1255,2018-10-05 08:35:00,5
1256,2018-10-05 08:40:00,5
1257,2018-10-05 08:45:00,5
1258,2018-10-05 08:50:00,5
1259,2018-10-05 08:55:00,5
1260,2018-10-05 09:00:00,5
1261,2018-10-05 09:05:00,5
1262,2018-10-05 09:10:00,5
1263,2018-10-05 09:15:00,5
1264,2018-10-05 09:20:00,5
1265,2018-10-05 09:25:00,5
1266,2018-10-05 09:30:00,5
1267,2018-10-05 09:35:00,5
1268,2018-10-05 09:40:00,5
1269,2018-10-05 09:45:00,5
1270,2018-10-05 09:50:00,5
1271,2018-10-05 09:55:00,5
1272,2018-10-05 10:00:00,5
1273,2018-10-05 10:05:00,5
1274,2018-10-05 10:10:00,5
1275,2018-10-05 10:15:00,5
1276,2018-10-05 10:20:00,5
1277,2018-10-05 10:25:00,5
1278,2018-10-05 10:30:00,5
1279,2018-10-05 10:35:00,5
1280,2018-10-05 10:40:00,5
1281,2018-10-05 10:45:00,5
1282,2018-10-05 10:50:00,5
1283,2018-10-05 10:55:00,5
1284,2018-10-05 11:00:00,5
1285,2018-10-05 11:05:00,5
1286,2018-10-05 11:10:00,5
1287,2018-10-05 11:15:00,5
1288,2018-10-05 11:20:00,5
1289,2018-10-05 11:25:00,5
1290,2018-10-05 11:30:00,5
1291,2018-10-05 11:35:00,5
1292,2018-10-05 11:40:00,5
1293,2018-10-05 11:45:00,5
1294,2018-10-05 11:50:00,5
1295,2018-10-05 11:55:00,5
1296,2018-10-05 12:00:00,5
1297,2018-10-05 12:05:00,5
1298,2018-10-05 12:10:00,5
1299,2018-10-05 12:15:00,5
1300,2018-10-05 12:20:00,5
1301,2018-10-05 12:25:00,5
1302,2018-10-05 12:30:00,5
1303,2018-10-05 12:35:00,5
1304,2018-10-05 12:40:00,5
1305,2018-10-05 12:45:00,5
1306,2018-10-05 12:50:00,5
1307,2018-10-05 12:55:00,5
1308,2018-10-05 13:00:00,5
1309,2018-10-05 13:05:00,5
1310,2018-10-05 13:10:00,5
1311,2018-10-05 13:15:00,5
1312,2018-10-05 13:20:00,5
1313,2018-10-05 13:25:00,5
1314,2018-10-05 13:30:00,5
1315,2018-10-05 13:35:00,5
1316,2018-10-05 13:40:00,5
1317,2018-10-05 13:45:00,5
1318,2018-10-05 13:50:00,5
1319,2018-10-05 13:55:00,5
1320,2018-10-05 14:00:00,5
1321,2018-10-05 14:05:00,5
1322,2018-10-05 14:10:00,5
1323,2018-10-05 14:15:00,5
1324,2018-10-05 14:20:00,5
1325,2018-10-05 14:25:00,5
1326,2018-10-05 14:30:00,5
1327,2018-10-05 14:35:00,5
1328,2018-10-05 14:40:00,5
1329,2018-10-05 14:45:00,5
1330,2018-10-05 14:50:00,5
1331,2018-10-05 14:55:00,5
1332,2018-10-05 15:00:00,5
1333,2018-10-05 15:05:00,0
1334,2018-10-05 15:10:00,0
1335,2018-10-05 15:15:00,0
1336,2018-10-05 15:20:00,0
1337,2018-10-05 15:25:00,0
1338,2018-10-05 15:30:00,0
1339,2018-10-05 15:35:00,0
1340,2018-10-05 15:40:00,0
1341,2018-10-05 15:45:00,0
1342,2018-10-05 15:50:00,2
1343,2018-10-05 15:55:00,6
1344,2018-10-05 16:00:00,6
1345,2018-10-05 16:05:00,6
1346,2018-10-05 16:10:00,6
1347,2018-10-05 16:15:00,6
1348,2018-10-05 16:20:00,3
1349,2018-10-05 16:25:00,3
1350,2018-10-05 16:30:00,3
1351,2018-10-05 16:35:00,3
1352,2018-10-05 16:40:00,3
1353,2018-10-05 16:45:00,1
1354,2018-10-05 16:50:00,1
1355,2018-10-05 16:55:00,1
1356,2018-10-05 17:00:00,1
1357,2018-10-05 17:05:00,1
1358,2018-10-05 17:10:00,1
1359,2018-10-05 17:15:00,1
1360,2018-10-05 17:20:00,1
1361,2018-10-05 17:25:00,1
1362,2018-10-05 17:30:00,1
1363,2018-10-05 17:35:00,1
1364,2018-10-05 17:40:00,1
1365,2018-10-05 17:45:00,1
1366,2018-10-05 17:50:00,4
1367,2018-10-05 17:55:00,4
1368,2018-10-05 18:00:00,4
1369,2018-10-05 18:05:00,4
1370,2018-10-05 18:10:00,4
1371,2018-10-05 18:15:00,4
1372,2018-10-05 18:20:00,4
1373,2018-10-05 18:25:00,4
1374,2018-10-05 18:30:00,4
1375,2018-10-05 18:35:00,4
1376,2018-10-05 18:40:00,4
1377,2018-10-05 18:45:00,4
1378,2018-10-05 18:50:00,4
1379,2018-10-05 18:55:00,4
1380,2018-10-05 19:00:00,4
1381,2018-10-05 19:05:00,4
1382,2018-10-05 19:10:00,4
1383,2018-10-05 19:15:00,4
1384,2018-10-05 19:20:00,4
1385,2018-10-05 19:25:00,4
1386,2018-10-05 19:30:00,4
1387,2018-10-05 19:35:00,4
1388,2018-10-05 19:40:00,4
1389,2018-10-05 19:45:00,4
1390,2018-10-05 19:50:00,4
1391,2018-10-05 19:55:00,4
1392,2018-10-05 20:00:00,4
1393,2018-10-05 20:05:00,4
1394,2018-10-05 20:10:00,4
1395,2018-10-05 20:15:00,4
1396,2018-10-05 20:20:00,4
1397,2018-10-05 20:25:00,4
1398,2018-10-05 20:30:00,4
1399,2018-10-05 20:35:00,4
1400,2018-10-05 20:40:00,4
1401,2018-10-05 20:45:00,4
1402,2018-10-05 20:50:00,4
1403,2018-10-05 20:55:00,4
1404,2018-10-05 21:00:00,4
1405,2018-10-05 21:05:00,4
1406,2018-10-05 21:10:00,4
1407,2018-10-05 21:15:00,4
1408,2018-10-05 21:20:00,4
1409,2018-10-05 21:25:00,4
1410,2018-10-05 21:30:00,4
1411,2018-10-05 21:35:00,4
1412,2018-10-05 21:40:00,4
1413,2018-10-05 21:45:00,4
1414,2018-10-05 21:50:00,4
1415,2018-10-05 21:55:00,4
1416,2018-10-05 22:00:00,4
1417,2018-10-05 22:05:00,4
1418,2018-10-05 22:10:00,4
1419,2018-10-05 22:15:00,4
1420,2018-10-05 22:20:00,4
1421,2018-10-05 22:25:00,4
1422,2018-10-05 22:30:00,4
1423,2018-10-05 22:35:00,4
1424,2018-10-05 22:40:00,4
1425,2018-10-05 22:45:00,4
1426,2018-10-05 22:50:00,4
1427,2018-10-05 22:55:00,4
1428,2018-10-05 23:00:00,4
1429,2018-10-05 23:05:00,4
1430,2018-10-05 23:10:00,4
1431,2018-10-05 23:15:00,4
1432,2018-10-05 23:20:00,4
1433,2018-10-05 23:25:00,4
1434,2018-10-05 23:30:00,4
1435,2018-10-05 23:35:00,1
1436,2018-10-05 23:40:00,1
1437,2018-10-05 23:45:00,1
1438,2018-10-05 23:50:00,1
1439,2018-10-05 23:55:00,1
1440,2018-10-06 00:00:00,1
1441,2018-10-06 00:05:00,1
1442,2018-10-06 00:10:00,1
1443,2018-10-06 00:15:00,1
1444,2018-10-06 00:20:00,1
1445,2018-10-06 00:25:00,1
1446,2018-10-06 00:30:00,1
1447,2018-10-06 00:35:00,1
1448,2018-10-06 00:40:00,1
1449,2018-10-06 00:45:00,1
1450,2018-10-06 00:50:00,3
1451,2018-10-06 00:55:00,3
1452,2018-10-06 01:00:00,3
1453,2018-10-06 01:05:00,3
1454,2018-10-06 01:10:00,3
1455,2018-10-06 01:15:00,3
1456,2018-10-06 01:20:00,3
1457,2018-10-06 01:25:00,3
1458,2018-10-06 01:30:00,3
1459,2018-10-06 01:35:00,3
1460,2018-10-06 01:40:00,3
1461,2018-10-06 01:45:00,3
1462,2018-10-06 01:50:00,3
1463,2018-10-06 01:55:00,3
1464,2018-10-06 02:00:00,3
1465,2018-10-06 02:05:00,3
1466,2018-10-06 02:10:00,3
1467,2018-10-06 02:15:00,3
1468,2018-10-06 02:20:00,3
1469,2018-10-06 02:25:00,3
1470,2018-10-06 02:30:00,3
1471,2018-10-06 02:35:00,3
1472,2018-10-06 02:40:00,3
1473,2018-10-06 02:45:00,3
1474,2018-10-06 02:50:00,3
1475,2018-10-06 02:55:00,3
1476,2018-10-06 03:00:00,3
1477,2018-10-06 03:05:00,3
1478,2018-10-06 03:10:00,3
1479,2018-10-06 03:15:00,3
1480,2018-10-06 03:20:00,3
1481,2018-10-06 03:25:00,3
1482,2018-10-06 03:30:00,3
1483,2018-10-06 03:35:00,3
1484,2018-10-06 03:40:00,3
1485,2018-10-06 03:45:00,3
1486,2018-10-06 03:50:00,3
1487,2018-10-06 03:55:00,3
1488,2018-10-06 04:00:00,3
1489,2018-10-06 04:05:00,3
1490,2018-10-06 04:10:00,3
1491,2018-10-06 04:15:00,3
1492,2018-10-06 04:20:00,3
1493,2018-10-06 04:25:00,3
1494,2018-10-06 04:30:00,3
1495,2018-10-06 04:35:00,3
1496,2018-10-06 04:40:00,3
1497,2018-10-06 04:45:00,3
1498,2018-10-06 04:50:00,3
1499,2018-10-06 04:55:00,3
1500,2018-10-06 05:00:00,3
1501,2018-10-06 05:05:00,3
1502,2018-10-06 05:10:00,3
1503,2018-10-06 05:15:00,3
1504,2018-10-06 05:20:00,3
1505,2018-10-06 05:25:00,6
1506,2018-10-06 05:30:00,6
1507,2018-10-06 05:35:00,6
1508,2018-10-06 05:40:00,6
1509,2018-10-06 05:45:00,6
1510,2018-10-06 05:50:00,6
1511,2018-10-06 05:55:00,6
1512,2018-10-06 06:00:00,6
1513,2018-10-06 06:05:00,6
1514,2018-10-06 06:10:00,6
1515,2018-10-06 06:15:00,6
1516,2018-10-06 06:20:00,6
1517,2018-10-06 06:25:00,6
1518,2018-10-06 06:30:00,6
1519,2018-10-06 06:35:00,6
1520,2018-10-06 06:40:00,6
1521,2018-10-06 06:45:00,6
1522,2018-10-06 06:50:00,6
1523,2018-10-06 06:55:00,6
1524,2018-10-06 07:00:00,6
1525,2018-10-06 07:05:00,6
1526,2018-10-06 07:10:00,6
1527,2018-10-06 07:15:00,6
1528,2018-10-06 07:20:00,6
1529,2018-10-06 07:25:00,6
1530,2018-10-06 07:30:00,6
1531,2018-10-06 07:35:00,6
1532,2018-10-06 07:40:00,6
1533,2018-10-06 07:45:00,6
1534,2018-10-06 07:50:00,3
1535,2018-10-06 07:55:00,3
1536,2018-10-06 08:00:00,3
1537,2018-10-06 08:05:00,3
1538,2018-10-06 08:10:00,3
1539,2018-10-06 08:15:00,3
1540,2018-10-06 08:20:00,3
1541,2018-10-06 08:25:00,3
1542,2018-10-06 08:30:00,3
1543,2018-10-06 08:35:00,3
1544,2018-10-06 08:40:00,3
1545,2018-10-06 08:45:00,3
1546,2018-10-06 08:50:00,3
1547,2018-10-06 08:55:00,3
1548,2018-10-06 09:00:00,3
1549,2018-10-06 09:05:00,3
1550,2018-10-06 09:10:00,3
1551,2018-10-06 09:15:00,3
1552,2018-10-06 09:20:00,3
1553,2018-10-06 09:25:00,3
1554,2018-10-06 09:30:00,3
1555,2018-10-06 09:35:00,3
1556,2018-10-06 09:40:00,3
1557,2018-10-06 09:45:00,3
1558,2018-10-06 09:50:00,3
1559,2018-10-06 09:55:00,3
1560,2018-10-06 10:00:00,3
1561,2018-10-06 10:05:00,3
1562,2018-10-06 10:10:00,3
1563,2018-10-06 10:15:00,6
1564,2018-10-06 10:20:00,6
1565,2018-10-06 10:25:00,6
1566,2018-10-06 10:30:00,2
1567,2018-10-06 10:35:00,2
1568,2018-10-06 10:40:00,2
1569,2018-10-06 10:45:00,2
1570,2018-10-06 10:50:00,2
1571,2018-10-06 10:55:00,2
1572,2018-10-06 11:00:00,2
1573,2018-10-06 11:05:00,2
1574,2018-10-06 11:10:00,2
1575,2018-10-06 11:15:00,2
1576,2018-10-06 11:20:00,2
1577,2018-10-06 11:25:00,2
1578,2018-10-06 11:30:00,2
1579,2018-10-06 11:35:00,2
1580,2018-10-06 11:40:00,2
1581,2018-10-06 11:45:00,2
1582,2018-10-06 11:50:00,2
1583,2018-10-06 11:55:00,2
1584,2018-10-06 12:00:00,2
1585,2018-10-06 12:05:00,2
1586,2018-10-06 12:10:00,2
1587,2018-10-06 12:15:00,2
1588,2018-10-06 12:20:00,2
1589,2018-10-06 12:25:00,2
1590,2018-10-06 12:30:00,2
1591,2018-10-06 12:35:00,2
1592,2018-10-06 12:40:00,2
1593,2018-10-06 12:45:00,2
1594,2018-10-06 12:50:00,2
1595,2018-10-06 12:55:00,2
1596,2018-10-06 13:00:00,2
1597,2018-10-06 13:05:00,2
1598,2018-10-06 13:10:00,2
1599,2018-10-06 13:15:00,2
1600,2018-10-06 13:20:00,2
1601,2018-10-06 13:25:00,2
1602,2018-10-06 13:30:00,2
1603,2018-10-06 13:35:00,2
1604,2018-10-06 13:40:00,2
1605,2018-10-06 13:45:00,2
1606,2018-10-06 13:50:00,2
1607,2018-10-06 13:55:00,2
1608,2018-10-06 14:00:00,2
